Column 1 (V)	Column 2 (V)	Column 3 (V)	Column 4 (V)	Column 5 (V/s)	Column 6 (V)	Scan	Column 8	Column 9	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Index
0.7	0.69	-0.1	0.685	0.04	-0.00244	1	3	3	0.6805419921875	5656.0688507198	1.50909423828125E-06	0.680450439453125	1304
						1			0.6781005859375	5656.12988571965	1.48101806640625E-06	0.678009033203125	1305
						1			0.6756591796875	5656.19092071949	1.4544677734375E-06	0.675537109375	1306
						1			0.6732177734375	5656.25195571934	1.43035888671875E-06	0.673095703125	1307
						1			0.6707763671875	5656.31299071918	1.40777587890625E-06	0.670654296875	1308
						1			0.6683349609375	5656.37402571903	1.38580322265625E-06	0.668243408203125	1309
						1			0.6658935546875	5656.43506071887	1.3641357421875E-06	0.6658935546875	1310
						1			0.6634521484375	5656.49609571872	1.34246826171875E-06	0.663330078125	1311
						1			0.6610107421875	5656.55713071857	1.32049560546875E-06	0.660919189453125	1312
						1			0.6585693359375	5656.61816571841	1.30126953125E-06	0.65850830078125	1313
						1			0.6561279296875	5656.67920071826	1.28173828125E-06	0.656097412109375	1314
						1			0.6536865234375	5656.7402357181	1.26129150390625E-06	0.653594970703125	1315
						1			0.6512451171875	5656.80127071795	1.2432861328125E-06	0.651275634765625	1316
						1			0.6488037109375	5656.8623057178	1.22589111328125E-06	0.64874267578125	1317
						1			0.6463623046875	5656.92334071764	1.20635986328125E-06	0.646270751953125	1318
						1			0.6439208984375	5656.98437571749	1.18927001953125E-06	0.6439208984375	1319
						1			0.6414794921875	5657.04541071733	1.17462158203125E-06	0.6414794921875	1320
						1			0.6390380859375	5657.10644571718	1.160888671875E-06	0.6390380859375	1321
						1			0.6365966796875	5657.16748071702	1.146240234375E-06	0.636566162109375	1322
						1			0.6341552734375	5657.22851571687	1.13311767578125E-06	0.634124755859375	1323
						1			0.6317138671875	5657.28955071672	1.1187744140625E-06	0.631744384765625	1324
						1			0.6292724609375	5657.35058571656	1.10687255859375E-06	0.62933349609375	1325
						1			0.6268310546875	5657.41162071641	1.0955810546875E-06	0.626861572265625	1326
						1			0.6243896484375	5657.47265571625	1.0833740234375E-06	0.624420166015625	1327
						1			0.6219482421875	5657.5336907161	1.07086181640625E-06	0.6219482421875	1328
						1			0.6195068359375	5657.59472571595	1.058349609375E-06	0.61944580078125	1329
						1			0.6170654296875	5657.65576071579	1.0455322265625E-06	0.617034912109375	1330
						1			0.6146240234375	5657.71679571564	1.03302001953125E-06	0.614593505859375	1331
						1			0.6121826171875	5657.77783071548	1.01898193359375E-06	0.61212158203125	1332
						1			0.6097412109375	5657.83886571533	1.00616455078125E-06	0.6097412109375	1333
						1			0.6072998046875	5657.89990071518	9.9334716796875E-07	0.607330322265625	1334
						1			0.6048583984375	5657.96093571502	9.8052978515625E-07	0.604827880859375	1335
						1			0.6024169921875	5658.02197071487	9.6710205078125E-07	0.602386474609375	1336
						1			0.5999755859375	5658.08300571471	9.552001953125E-07	0.599945068359375	1337
						1			0.5975341796875	5658.14404071456	9.417724609375E-07	0.5975341796875	1338
						1			0.5950927734375	5658.20507571441	9.2987060546875E-07	0.594879150390625	1339
						1			0.5926513671875	5658.26611071425	9.210205078125E-07	0.59259033203125	1340
						1			0.5902099609375	5658.3271457141	9.1064453125E-07	0.590087890625	1341
						1			0.5877685546875	5658.38818071394	9.0118408203125E-07	0.587677001953125	1342
						1			0.5853271484375	5658.44921571379	8.9111328125E-07	0.585296630859375	1343
						1			0.5828857421875	5658.51025071364	8.8287353515625E-07	0.582855224609375	1344
						1			0.5804443359375	5658.57128571348	8.734130859375E-07	0.58038330078125	1345
						1			0.5780029296875	5658.63232071333	8.6456298828125E-07	0.577911376953125	1346
						1			0.5755615234375	5658.69335571317	8.563232421875E-07	0.575469970703125	1347
						1			0.5731201171875	5658.75439071302	8.4747314453125E-07	0.57305908203125	1348
						1			0.5706787109375	5658.81542571286	8.3770751953125E-07	0.570587158203125	1349
						1			0.5682373046875	5658.87646071271	8.2794189453125E-07	0.56817626953125	1350
						1			0.5657958984375	5658.93749571256	8.16650390625E-07	0.565673828125	1351
						1			0.5633544921875	5658.9985307124	8.062744140625E-07	0.563262939453125	1352
						1			0.5609130859375	5659.05956571225	7.9681396484375E-07	0.56085205078125	1353
						1			0.5584716796875	5659.12060071209	7.861328125E-07	0.55841064453125	1354
						1			0.5560302734375	5659.18163571194	7.745361328125E-07	0.555938720703125	1355
						1			0.5535888671875	5659.24267071179	7.6416015625E-07	0.553558349609375	1356
						1			0.5511474609375	5659.30370571163	7.537841796875E-07	0.55108642578125	1357
						1			0.5487060546875	5659.36474071148	7.4371337890625E-07	0.54864501953125	1358
						1			0.5462646484375	5659.42577571132	7.3394775390625E-07	0.546173095703125	1359
						1			0.5438232421875	5659.48681071117	7.26318359375E-07	0.54376220703125	1360
						1			0.5413818359375	5659.54784571101	7.171630859375E-07	0.54132080078125	1361
						1			0.5389404296875	5659.60888071086	7.1075439453125E-07	0.53887939453125	1362
						1			0.5364990234375	5659.66991571071	7.01904296875E-07	0.53643798828125	1363
						1			0.5340576171875	5659.73095071055	6.951904296875E-07	0.533966064453125	1364
						1			0.5316162109375	5659.7919857104	6.8756103515625E-07	0.531494140625	1365
						1			0.5291748046875	5659.85302071024	6.8084716796875E-07	0.5291748046875	1366
						1			0.5267333984375	5659.91405571009	6.7291259765625E-07	0.52667236328125	1367
						1			0.5242919921875	5659.97509070994	6.65283203125E-07	0.5242919921875	1368
						1			0.5218505859375	5660.03612570978	6.5704345703125E-07	0.521820068359375	1369
						1			0.5194091796875	5660.09716070963	6.4727783203125E-07	0.519317626953125	1370
						1			0.5169677734375	5660.15819570947	6.378173828125E-07	0.516876220703125	1371
						1			0.5145263671875	5660.21923070932	6.280517578125E-07	0.51446533203125	1372
						1			0.5120849609375	5660.28026570917	6.1920166015625E-07	0.511993408203125	1373
						1			0.5096435546875	5660.34130070901	6.0821533203125E-07	0.50958251953125	1374
						1			0.5072021484375	5660.40233570886	5.9967041015625E-07	0.507171630859375	1375
						1			0.5047607421875	5660.4633707087	5.889892578125E-07	0.50469970703125	1376
						1			0.5023193359375	5660.52440570855	5.7891845703125E-07	0.502288818359375	1377
						1			0.4998779296875	5660.5854407084	5.6915283203125E-07	0.49981689453125	1378
						1			0.4974365234375	5660.64647570824	5.6121826171875E-07	0.497406005859375	1379
						1			0.4949951171875	5660.70751070809	5.5206298828125E-07	0.494903564453125	1380
						1			0.4925537109375	5660.76854570793	5.450439453125E-07	0.492462158203125	1381
						1			0.4901123046875	5660.82958070778	5.3680419921875E-07	0.49005126953125	1382
						1			0.4876708984375	5660.89061570763	5.2825927734375E-07	0.487548828125	1383
						1			0.4852294921875	5660.95165070747	5.2154541015625E-07	0.485198974609375	1384
						1			0.4827880859375	5661.01268570732	5.126953125E-07	0.482757568359375	1385
						1			0.4803466796875	5661.07372070716	5.04150390625E-07	0.48028564453125	1386
						1			0.4779052734375	5661.13475570701	4.9560546875E-07	0.477874755859375	1387
						1			0.4754638671875	5661.19579070685	4.8736572265625E-07	0.475372314453125	1388
						1			0.4730224609375	5661.2568257067	4.7607421875E-07	0.4730224609375	1389
						1			0.4705810546875	5661.31786070655	4.6539306640625E-07	0.470489501953125	1390
						1			0.4681396484375	5661.37889570639	4.5318603515625E-07	0.4681396484375	1391
						1			0.4656982421875	5661.43993070624	4.412841796875E-07	0.465606689453125	1392
						1			0.4632568359375	5661.50096570608	4.2877197265625E-07	0.463226318359375	1393
						1			0.4608154296875	5661.56200070593	4.1534423828125E-07	0.46075439453125	1394
						1			0.4583740234375	5661.62303570578	4.0252685546875E-07	0.458343505859375	1395
						1			0.4559326171875	5661.68407070562	3.89404296875E-07	0.455902099609375	1396
						1			0.4534912109375	5661.74510570547	3.7567138671875E-07	0.453460693359375	1397
						1			0.4510498046875	5661.80614070531	3.619384765625E-07	0.451019287109375	1398
						1			0.4486083984375	5661.86717570516	3.48907470703125E-07	0.448577880859375	1399
						1			0.4461669921875	5661.92821070501	3.35296630859375E-07	0.446075439453125	1400
						1			0.4437255859375	5661.98924570485	3.21075439453125E-07	0.44366455078125	1401
						1			0.4412841796875	5662.0502807047	3.06854248046875E-07	0.441253662109375	1402
						1			0.4388427734375	5662.11131570454	2.9107666015625E-07	0.4388427734375	1403
						1			0.4364013671875	5662.17235070439	2.7484130859375E-07	0.436431884765625	1404
						1			0.4339599609375	5662.23338570423	2.58514404296875E-07	0.4339599609375	1405
						1			0.4315185546875	5662.29442070408	2.3944091796875E-07	0.431488037109375	1406
						1			0.4290771484375	5662.35545570393	2.20489501953125E-07	0.429107666015625	1407
						1			0.4266357421875	5662.41649070377	1.98577880859375E-07	0.426666259765625	1408
						1			0.4241943359375	5662.47752570362	1.75384521484375E-07	0.4241943359375	1409
						1			0.4217529296875	5662.53856070346	1.48712158203125E-07	0.421783447265625	1410
						1			0.4193115234375	5662.59959570331	1.217041015625E-07	0.419342041015625	1411
						1			0.4168701171875	5662.66063070316	9.16748046875E-08	0.41693115234375	1412
						1			0.4144287109375	5662.721665703	6.005859375E-08	0.4144287109375	1413
						1			0.4119873046875	5662.78270070285	2.60009765625E-08	0.412017822265625	1414
						1			0.4095458984375	5662.84373570269	-8.941650390625E-09	0.409637451171875	1415
						1			0.4071044921875	5662.90477070254	-4.833984375E-08	0.4072265625	1416
						1			0.4046630859375	5662.96580570239	-8.984375E-08	0.404754638671875	1417
						1			0.4022216796875	5663.02684070223	-1.34002685546875E-07	0.4024658203125	1418
						1			0.3997802734375	5663.08787570208	-1.8011474609375E-07	0.399993896484375	1419
						1			0.3973388671875	5663.14891070192	-2.294921875E-07	0.397613525390625	1420
						1			0.3948974609375	5663.20994570177	-2.81768798828125E-07	0.395263671875	1421
						1			0.3924560546875	5663.27098070162	-3.3966064453125E-07	0.392913818359375	1422
						1			0.3900146484375	5663.33201570146	-3.9794921875E-07	0.3900146484375	1423
						1			0.3875732421875	5663.39305070131	-4.644775390625E-07	0.3876953125	1424
						1			0.3851318359375	5663.45408570115	-5.3741455078125E-07	0.38525390625	1425
						1			0.3826904296875	5663.515120701	-6.1492919921875E-07	0.3828125	1426
						1			0.3802490234375	5663.57615570084	-6.97021484375E-07	0.38037109375	1427
						1			0.3778076171875	5663.63719070069	-7.8887939453125E-07	0.37786865234375	1428
						1			0.3753662109375	5663.69822570054	-8.868408203125E-07	0.37548828125	1429
						1			0.3729248046875	5663.75926070038	-9.9334716796875E-07	0.37310791015625	1430
						1			0.3704833984375	5663.82029570023	-1.10626220703125E-06	0.37060546875	1431
						1			0.3680419921875	5663.88133070007	-1.22833251953125E-06	0.368194580078125	1432
						1			0.3656005859375	5663.94236569992	-1.36016845703125E-06	0.365753173828125	1433
						1			0.3631591796875	5664.00340069977	-1.49993896484375E-06	0.36334228515625	1434
						1			0.3607177734375	5664.06443569961	-1.64947509765625E-06	0.360870361328125	1435
						1			0.3582763671875	5664.12547069946	-1.80908203125E-06	0.358489990234375	1436
						1			0.3558349609375	5664.1865056993	-1.97967529296875E-06	0.3560791015625	1437
						1			0.3533935546875	5664.24754069915	-2.1600341796875E-06	0.3536376953125	1438
						1			0.3509521484375	5664.308575699	-2.3468017578125E-06	0.35125732421875	1439
						1			0.3485107421875	5664.36961069884	-2.55035400390625E-06	0.348876953125	1440
						1			0.3460693359375	5664.43064569869	-2.7655029296875E-06	0.346435546875	1441
						1			0.3436279296875	5664.49168069853	-2.9931640625E-06	0.34405517578125	1442
						1			0.3411865234375	5664.55271569838	-3.2330322265625E-06	0.3416748046875	1443
						1			0.3387451171875	5664.61375069822	-3.48419189453125E-06	0.338836669921875	1444
						1			0.3363037109375	5664.67478569807	-3.75E-06	0.33642578125	1445
						1			0.3338623046875	5664.73582069792	-4.02862548828125E-06	0.33404541015625	1446
						1			0.3314208984375	5664.79685569776	-4.31884765625E-06	0.33154296875	1447
