Column 1 (V)	Column 2 (V)	Column 3 (V)	Column 4 (V)	Column 5 (V/s)	Column 6 (V)	Scan	Column 8	Column 9	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Index
0.7	0.69	-0.1	0.685	0.01	-0.00244	1	3	3	0.6805419921875	3504.6137351517	1.43341064453125E-07	0.680419921875	1304
						1			0.6781005859375	3504.85787615108	1.36077880859375E-07	0.677947998046875	1305
						1			0.6756591796875	3505.10201715047	1.29638671875E-07	0.675506591796875	1306
						1			0.6732177734375	3505.34615814985	1.23382568359375E-07	0.673126220703125	1307
						1			0.6707763671875	3505.59029914924	1.18896484375E-07	0.670684814453125	1308
						1			0.6683349609375	3505.83444014862	1.13922119140625E-07	0.668243408203125	1309
						1			0.6658935546875	3506.078581148	1.099853515625E-07	0.66583251953125	1310
						1			0.6634521484375	3506.32272214739	1.06536865234375E-07	0.663360595703125	1311
						1			0.6610107421875	3506.56686314677	1.0272216796875E-07	0.66094970703125	1312
						1			0.6585693359375	3506.81100414615	9.893798828125E-08	0.65850830078125	1313
						1			0.6561279296875	3507.05514514554	9.6160888671875E-08	0.656097412109375	1314
						1			0.6536865234375	3507.29928614492	9.3475341796875E-08	0.65362548828125	1315
						1			0.6512451171875	3507.5434271443	9.100341796875E-08	0.65118408203125	1316
						1			0.6488037109375	3507.78756814369	8.8470458984375E-08	0.648773193359375	1317
						1			0.6463623046875	3508.03170914307	8.648681640625E-08	0.646240234375	1318
						1			0.6439208984375	3508.27585014246	8.4564208984375E-08	0.643829345703125	1319
						1			0.6414794921875	3508.51999114184	8.258056640625E-08	0.641448974609375	1320
						1			0.6390380859375	3508.76413214122	8.1298828125E-08	0.638885498046875	1321
						1			0.6365966796875	3509.00827314061	7.9437255859375E-08	0.636505126953125	1322
						1			0.6341552734375	3509.25241413999	7.8277587890625E-08	0.634063720703125	1323
						1			0.6317138671875	3509.49655513937	7.6995849609375E-08	0.631591796875	1324
						1			0.6292724609375	3509.74069613876	7.574462890625E-08	0.629180908203125	1325
						1			0.6268310546875	3509.98483713814	7.391357421875E-08	0.626739501953125	1326
						1			0.6243896484375	3510.22897813752	7.305908203125E-08	0.62432861328125	1327
						1			0.6219482421875	3510.47311913691	7.183837890625E-08	0.621826171875	1328
						1			0.6195068359375	3510.71726013629	7.086181640625E-08	0.61944580078125	1329
						1			0.6170654296875	3510.96140113567	7.012939453125E-08	0.61700439453125	1330
						1			0.6146240234375	3511.20554213506	6.9976806640625E-08	0.61456298828125	1331
						1			0.6121826171875	3511.44968313444	6.805419921875E-08	0.612060546875	1332
						1			0.6097412109375	3511.69382413383	6.7352294921875E-08	0.609649658203125	1333
						1			0.6072998046875	3511.93796513321	6.6558837890625E-08	0.607269287109375	1334
						1			0.6048583984375	3512.18210613259	6.5643310546875E-08	0.604766845703125	1335
						1			0.6024169921875	3512.42624713198	6.488037109375E-08	0.602294921875	1336
						1			0.5999755859375	3512.67038813136	6.38427734375E-08	0.599884033203125	1337
						1			0.5975341796875	3512.91452913074	6.353759765625E-08	0.59747314453125	1338
						1			0.5950927734375	3513.15867013013	6.2744140625E-08	0.595001220703125	1339
						1			0.5926513671875	3513.40281112951	6.2408447265625E-08	0.592529296875	1340
						1			0.5902099609375	3513.64695212889	6.219482421875E-08	0.590118408203125	1341
						1			0.5877685546875	3513.89109312828	6.158447265625E-08	0.587738037109375	1342
						1			0.5853271484375	3514.13523412766	6.0546875E-08	0.585296630859375	1343
						1			0.5828857421875	3514.37937512705	6.04248046875E-08	0.58282470703125	1344
						1			0.5804443359375	3514.62351612643	5.999755859375E-08	0.58038330078125	1345
						1			0.5780029296875	3514.86765712581	5.9112548828125E-08	0.57794189453125	1346
						1			0.5755615234375	3515.1117981252	5.8197021484375E-08	0.575531005859375	1347
						1			0.5731201171875	3515.35593912458	5.8135986328125E-08	0.573089599609375	1348
						1			0.5706787109375	3515.60008012396	5.7342529296875E-08	0.57061767578125	1349
						1			0.5682373046875	3515.84422112335	5.6396484375E-08	0.56817626953125	1350
						1			0.5657958984375	3516.08836212273	5.621337890625E-08	0.56573486328125	1351
						1			0.5633544921875	3516.33250312211	5.5267333984375E-08	0.56329345703125	1352
						1			0.5609130859375	3516.5766441215	5.523681640625E-08	0.560882568359375	1353
						1			0.5584716796875	3516.82078512088	5.487060546875E-08	0.558380126953125	1354
						1			0.5560302734375	3517.06492612026	5.46875E-08	0.555999755859375	1355
						1			0.5535888671875	3517.30906711965	5.352783203125E-08	0.55352783203125	1356
						1			0.5511474609375	3517.55320811903	5.3863525390625E-08	0.5511474609375	1357
