Column 1 (V)	Column 2 (V)	Column 3 (V)	Column 4 (V)	Column 5 (V/s)	Column 6 (V)	Scan	Column 8	Column 9	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Index
0.7	0.69	-0.1	0.685	0.1	-0.00244	1	3	3	0.6805419921875	6487.89426661964	4.09759521484375E-06	0.680389404296875	1304
						1			0.6781005859375	6487.91868061958	4.0570068359375E-06	0.677947998046875	1305
						1			0.6756591796875	6487.94309461952	4.00115966796875E-06	0.675537109375	1306
						1			0.6732177734375	6487.96750861946	3.9337158203125E-06	0.673126220703125	1307
						1			0.6707763671875	6487.9919226194	3.890380859375E-06	0.67059326171875	1308
						1			0.6683349609375	6488.01633661933	3.86383056640625E-06	0.668243408203125	1309
						1			0.6658935546875	6488.04075061927	3.82659912109375E-06	0.665740966796875	1310
						1			0.6634521484375	6488.06516461921	3.770751953125E-06	0.663360595703125	1311
						1			0.6610107421875	6488.08957861915	3.72344970703125E-06	0.66094970703125	1312
						1			0.6585693359375	6488.11399261909	3.6981201171875E-06	0.658538818359375	1313
						1			0.6561279296875	6488.13840661902	3.67706298828125E-06	0.65606689453125	1314
						1			0.6536865234375	6488.16282061896	3.63800048828125E-06	0.653564453125	1315
						1			0.6512451171875	6488.1872346189	3.5894775390625E-06	0.651123046875	1316
						1			0.6488037109375	6488.21164861884	3.5601806640625E-06	0.648712158203125	1317
						1			0.6463623046875	6488.23606261878	3.54217529296875E-06	0.646270751953125	1318
						1			0.6439208984375	6488.26047661872	3.5198974609375E-06	0.643829345703125	1319
						1			0.6414794921875	6488.28489061866	3.4759521484375E-06	0.64141845703125	1320
						1			0.6390380859375	6488.30930461859	3.431396484375E-06	0.639007568359375	1321
						1			0.6365966796875	6488.33371861853	3.4136962890625E-06	0.636505126953125	1322
						1			0.6341552734375	6488.35813261847	3.40118408203125E-06	0.63409423828125	1323
						1			0.6317138671875	6488.38254661841	3.36883544921875E-06	0.631622314453125	1324
						1			0.6292724609375	6488.40696061835	3.32855224609375E-06	0.6292724609375	1325
						1			0.6268310546875	6488.43137461829	3.3001708984375E-06	0.62677001953125	1326
						1			0.6243896484375	6488.45578861822	3.28704833984375E-06	0.62432861328125	1327
						1			0.6219482421875	6488.48020261816	3.27178955078125E-06	0.621917724609375	1328
						1			0.6195068359375	6488.5046166181	3.23486328125E-06	0.61944580078125	1329
						1			0.6170654296875	6488.52903061804	3.19488525390625E-06	0.617034912109375	1330
						1			0.6146240234375	6488.55344461798	3.179931640625E-06	0.6146240234375	1331
						1			0.6121826171875	6488.57785861792	3.17047119140625E-06	0.6121826171875	1332
						1			0.6097412109375	6488.60227261785	3.14971923828125E-06	0.609771728515625	1333
						1			0.6072998046875	6488.62668661779	3.10791015625E-06	0.6072998046875	1334
						1			0.6048583984375	6488.65110061773	3.0810546875E-06	0.604827880859375	1335
						1			0.6024169921875	6488.67551461767	3.074951171875E-06	0.602386474609375	1336
						1			0.5999755859375	6488.69992861761	3.0633544921875E-06	0.59991455078125	1337
						1			0.5975341796875	6488.72434261755	3.02703857421875E-06	0.597442626953125	1338
						1			0.5950927734375	6488.74875661748	2.99072265625E-06	0.595001220703125	1339
						1			0.5926513671875	6488.77317061742	2.978515625E-06	0.592620849609375	1340
						1			0.5902099609375	6488.79758461736	2.97332763671875E-06	0.59014892578125	1341
						1			0.5877685546875	6488.8219986173	2.9510498046875E-06	0.587677001953125	1342
						1			0.5853271484375	6488.84641261724	2.91473388671875E-06	0.58526611328125	1343
						1			0.5828857421875	6488.87082661718	2.88848876953125E-06	0.5828857421875	1344
						1			0.5804443359375	6488.89524061711	2.87872314453125E-06	0.5804443359375	1345
						1			0.5780029296875	6488.91965461705	2.872314453125E-06	0.577972412109375	1346
						1			0.5755615234375	6488.94406861699	2.84423828125E-06	0.5755615234375	1347
						1			0.5731201171875	6488.96848261693	2.80670166015625E-06	0.57305908203125	1348
						1			0.5706787109375	6488.99289661687	2.79296875E-06	0.5706787109375	1349
						1			0.5682373046875	6489.01731061681	2.79083251953125E-06	0.568267822265625	1350
						1			0.5657958984375	6489.04172461674	2.77191162109375E-06	0.565765380859375	1351
						1			0.5633544921875	6489.06613861668	2.73681640625E-06	0.563323974609375	1352
						1			0.5609130859375	6489.09055261662	2.71087646484375E-06	0.560943603515625	1353
						1			0.5584716796875	6489.11496661656	2.7032470703125E-06	0.5584716796875	1354
						1			0.5560302734375	6489.1393806165	2.698974609375E-06	0.555938720703125	1355
						1			0.5535888671875	6489.16379461644	2.67303466796875E-06	0.553497314453125	1356
						1			0.5511474609375	6489.18820861638	2.63580322265625E-06	0.5511474609375	1357
						1			0.5487060546875	6489.21262261631	2.6214599609375E-06	0.5487060546875	1358
						1			0.5462646484375	6489.23703661625	2.61810302734375E-06	0.54620361328125	1359
						1			0.5438232421875	6489.26145061619	2.6025390625E-06	0.5438232421875	1360
						1			0.5413818359375	6489.28586461613	2.56805419921875E-06	0.54132080078125	1361
						1			0.5389404296875	6489.31027861607	2.54302978515625E-06	0.53887939453125	1362
						1			0.5364990234375	6489.334692616	2.53631591796875E-06	0.536468505859375	1363
						1			0.5340576171875	6489.35910661594	2.530517578125E-06	0.5340576171875	1364
						1			0.5316162109375	6489.38352061588	2.50457763671875E-06	0.531585693359375	1365
						1			0.5291748046875	6489.40793461582	2.47161865234375E-06	0.5291748046875	1366
						1			0.5267333984375	6489.43234861576	2.45452880859375E-06	0.5267333984375	1367
						1			0.5242919921875	6489.4567626157	2.45025634765625E-06	0.524322509765625	1368
						1			0.5218505859375	6489.48117661564	2.4383544921875E-06	0.52178955078125	1369
						1			0.5194091796875	6489.50559061557	2.40753173828125E-06	0.519378662109375	1370
						1			0.5169677734375	6489.53000461551	2.37518310546875E-06	0.51690673828125	1371
						1			0.5145263671875	6489.55441861545	2.37152099609375E-06	0.514495849609375	1372
						1			0.5120849609375	6489.57883261539	2.36663818359375E-06	0.51202392578125	1373
						1			0.5096435546875	6489.60324661533	2.34405517578125E-06	0.5096435546875	1374
						1			0.5072021484375	6489.62766061527	2.30865478515625E-06	0.507232666015625	1375
						1			0.5047607421875	6489.6520746152	2.2906494140625E-06	0.504791259765625	1376
						1			0.5023193359375	6489.67648861514	2.2857666015625E-06	0.5023193359375	1377
						1			0.4998779296875	6489.70090261508	2.2760009765625E-06	0.4998779296875	1378
						1			0.4974365234375	6489.72531661502	2.24456787109375E-06	0.497467041015625	1379
						1			0.4949951171875	6489.74973061496	2.210693359375E-06	0.494964599609375	1380
						1			0.4925537109375	6489.7741446149	2.20123291015625E-06	0.4925537109375	1381
						1			0.4901123046875	6489.79855861483	2.19879150390625E-06	0.490142822265625	1382
						1			0.4876708984375	6489.82297261477	2.178955078125E-06	0.4876708984375	1383
						1			0.4852294921875	6489.84738661471	2.139892578125E-06	0.4852294921875	1384
						1			0.4827880859375	6489.87180061465	2.11944580078125E-06	0.482818603515625	1385
						1			0.4803466796875	6489.89621461459	2.1099853515625E-06	0.4803466796875	1386
						1			0.4779052734375	6489.92062861453	2.09991455078125E-06	0.477874755859375	1387
						1			0.4754638671875	6489.94504261446	2.06573486328125E-06	0.475433349609375	1388
						1			0.4730224609375	6489.9694566144	2.03125E-06	0.472991943359375	1389
						1			0.4705810546875	6489.99387061434	2.01812744140625E-06	0.4705810546875	1390
						1			0.4681396484375	6490.01828461428	2.01202392578125E-06	0.4681396484375	1391
						1			0.4656982421875	6490.04269861422	1.9873046875E-06	0.465728759765625	1392
						1			0.4632568359375	6490.06711261416	1.9482421875E-06	0.463226318359375	1393
						1			0.4608154296875	6490.09152661409	1.91986083984375E-06	0.460784912109375	1394
						1			0.4583740234375	6490.11594061403	1.912841796875E-06	0.4583740234375	1395
						1			0.4559326171875	6490.14035461397	1.89544677734375E-06	0.4559326171875	1396
						1			0.4534912109375	6490.16476861391	1.856689453125E-06	0.453521728515625	1397
						1			0.4510498046875	6490.18918261385	1.81610107421875E-06	0.451080322265625	1398
						1			0.4486083984375	6490.21359661379	1.7950439453125E-06	0.448638916015625	1399
						1			0.4461669921875	6490.23801061372	1.78253173828125E-06	0.4461669921875	1400
						1			0.4437255859375	6490.26242461366	1.75201416015625E-06	0.443756103515625	1401
						1			0.4412841796875	6490.2868386136	1.70654296875E-06	0.441314697265625	1402
						1			0.4388427734375	6490.31125261354	1.6680908203125E-06	0.4388427734375	1403
						1			0.4364013671875	6490.33566661348	1.64764404296875E-06	0.4364013671875	1404
						1			0.4339599609375	6490.36008061342	1.6241455078125E-06	0.4339599609375	1405
						1			0.4315185546875	6490.38449461335	1.57806396484375E-06	0.431549072265625	1406
						1			0.4290771484375	6490.40890861329	1.522216796875E-06	0.42913818359375	1407
						1			0.4266357421875	6490.43332261323	1.48590087890625E-06	0.4266357421875	1408
						1			0.4241943359375	6490.45773661317	1.458740234375E-06	0.4241943359375	1409
						1			0.4217529296875	6490.48215061311	1.41357421875E-06	0.421783447265625	1410
						1			0.4193115234375	6490.50656461305	1.35009765625E-06	0.419342041015625	1411
						1			0.4168701171875	6490.53097861298	1.29302978515625E-06	0.416900634765625	1412
						1			0.4144287109375	6490.55539261292	1.2530517578125E-06	0.4144287109375	1413
						1			0.4119873046875	6490.57980661286	1.20697021484375E-06	0.4119873046875	1414
						1			0.4095458984375	6490.6042206128	1.138916015625E-06	0.40960693359375	1415
						1			0.4071044921875	6490.62863461274	1.05804443359375E-06	0.407135009765625	1416
						1			0.4046630859375	6490.65304861268	9.918212890625E-07	0.404754638671875	1417
						1			0.4022216796875	6490.67746261261	9.3597412109375E-07	0.402252197265625	1418
						1			0.3997802734375	6490.70187661255	8.599853515625E-07	0.399749755859375	1419
						1			0.3973388671875	6490.72629061249	7.6385498046875E-07	0.397430419921875	1420
						1			0.3948974609375	6490.75070461243	6.60400390625E-07	0.39495849609375	1421
						1			0.3924560546875	6490.77511861237	5.8074951171875E-07	0.392425537109375	1422
						1			0.3900146484375	6490.79953261231	4.9468994140625E-07	0.389984130859375	1423
						1			0.3875732421875	6490.82394661224	3.790283203125E-07	0.3875732421875	1424
						1			0.3851318359375	6490.84836061218	2.49847412109375E-07	0.385162353515625	1425
						1			0.3826904296875	6490.87277461212	1.2933349609375E-07	0.3826904296875	1426
						1			0.3802490234375	6490.89718861206	1.275634765625E-08	0.380279541015625	1427
						1			0.3778076171875	6490.921602612	-1.2237548828125E-07	0.377899169921875	1428
