Column 1 (V)	Column 2 (V)	Column 3 (V)	Column 4 (V)	Column 5 (V/s)	Column 6 (V)	Scan	Column 8	Column 9	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Index
0.7	0.69	-0.1	0.685	0.15	-0.00244	1	3	3	0.6805419921875	6776.76422289032	5.4168701171875E-06	0.680419921875	1304
						1			0.6781005859375	6776.78049889027	5.3619384765625E-06	0.67791748046875	1305
						1			0.6756591796875	6776.79677489023	5.3070068359375E-06	0.67547607421875	1306
						1			0.6732177734375	6776.81305089019	5.2337646484375E-06	0.673065185546875	1307
						1			0.6707763671875	6776.82932689015	5.16357421875E-06	0.670654296875	1308
						1			0.6683349609375	6776.84560289011	5.096435546875E-06	0.668212890625	1309
						1			0.6658935546875	6776.86187889007	5.0537109375E-06	0.665771484375	1310
						1			0.6634521484375	6776.87815489003	5.0140380859375E-06	0.663299560546875	1311
						1			0.6610107421875	6776.89443088999	4.96826171875E-06	0.66094970703125	1312
						1			0.6585693359375	6776.91070688994	4.901123046875E-06	0.658477783203125	1313
						1			0.6561279296875	6776.9269828899	4.8504638671875E-06	0.65606689453125	1314
						1			0.6536865234375	6776.94325888986	4.80987548828125E-06	0.65362548828125	1315
						1			0.6512451171875	6776.95953488982	4.77752685546875E-06	0.651153564453125	1316
						1			0.6488037109375	6776.97581088978	4.749755859375E-06	0.648773193359375	1317
						1			0.6463623046875	6776.99208688974	4.6942138671875E-06	0.64630126953125	1318
						1			0.6439208984375	6777.0083628897	4.64599609375E-06	0.643829345703125	1319
						1			0.6414794921875	6777.02463888966	4.598388671875E-06	0.64141845703125	1320
						1			0.6390380859375	6777.04091488962	4.58404541015625E-06	0.638946533203125	1321
						1			0.6365966796875	6777.05719088958	4.55291748046875E-06	0.63653564453125	1322
						1			0.6341552734375	6777.07346688953	4.51324462890625E-06	0.634124755859375	1323
						1			0.6317138671875	6777.08974288949	4.4586181640625E-06	0.631683349609375	1324
						1			0.6292724609375	6777.10601888945	4.41650390625E-06	0.629241943359375	1325
						1			0.6268310546875	6777.12229488941	4.3951416015625E-06	0.626800537109375	1326
						1			0.6243896484375	6777.13857088937	4.371337890625E-06	0.62432861328125	1327
						1			0.6219482421875	6777.15484688933	4.34722900390625E-06	0.621856689453125	1328
						1			0.6195068359375	6777.17112288929	4.298095703125E-06	0.61944580078125	1329
